EmployeeId,Date,Reason
E-00149,2008-03-12,Kit Day
E-00149,2008-03-28,Dependants
E-00149,2008-04-22,Paternity
E-00149,2008-06-03,SEGRO Paid Parental
E-00149,2008-06-13,Study
E-00149,2008-06-23,Kit Day
E-00149,2008-07-07,Emergency
E-00149,2008-07-14,Study
E-00149,2008-07-28,Parental
E-00149,2008-07-31,Compassionate
E-00149,2008-08-07,Sickness
E-00149,2008-08-22,Article 188
E-00149,2008-08-28,Other Special
E-00149,2008-11-06,Emergency
E-00149,2008-12-08,Sickness
E-00149,2009-02-25,Sickness
E-00149,2009-03-23,SEGRO Paid Parental
E-00149,2009-03-27,Loyalty
E-00149,2009-04-06,Unpaid
E-00149,2009-06-09,Fertility Support
E-00149,2009-07-15,Other Special
E-00149,2009-07-21,Moving Day
E-00149,2009-08-19,Paternity
E-00149,2009-09-02,Parental
E-00149,2009-09-14,Compassionate
E-00149,2009-11-09,Maternity
E-00149,2009-11-17,Dependants
E-00149,2009-12-24,Maternity
E-00149,2010-04-02,Paternity
E-00149,2010-04-22,Flexible Personal Leave
E-00149,2010-07-15,Article 188
E-00149,2010-08-04,Time off in Lieu
E-00149,2010-12-01,Study
E-00149,2010-12-09,Time off in Lieu
E-00149,2010-12-30,Moving Day
E-00149,2011-01-20,Other Special
E-00149,2011-01-27,Compassionate
E-00149,2011-02-15,Compassionate
E-00149,2011-03-25,Fertility Support
E-00149,2011-04-07,Study
E-00149,2011-04-18,Study
E-00149,2011-06-30,Flexible Personal Leave
E-00149,2011-08-02,Sickness
E-00149,2011-08-05,Emergency
E-00149,2011-08-15,Kit Day
E-00149,2011-09-02,SEGRO Paid Paternity
E-00149,2011-09-12,Moving Day
E-00149,2011-09-19,Compassionate
E-00149,2011-10-10,Maternity
E-00149,2011-10-12,Other Special
E-00149,2011-12-06,Article 188
E-00149,2011-12-27,Time off in Lieu
E-00149,2012-01-04,SEGRO Paid Parental
E-00149,2012-01-20,Paternity
E-00149,2012-03-15,Maternity
E-00149,2012-04-10,Parental
E-00149,2012-04-27,Emergency
E-00149,2012-07-09,Article 188
E-00149,2012-07-19,Emergency
E-00149,2012-08-06,Moving Day
E-00149,2012-08-28,Parental
E-00149,2012-09-20,Moving Day
E-00149,2012-10-24,Kit Day
E-00149,2012-10-29,Time off in Lieu
E-00149,2012-11-22,Maternity
E-00149,2012-12-04,Moving Day
E-00149,2012-12-06,SEGRO Paid Parental
E-00149,2012-12-10,Unpaid
E-00149,2013-02-25,Study
E-00149,2013-04-05,Article 188
E-00149,2013-05-16,Dependants
E-00149,2013-05-28,Emergency
E-00149,2013-07-16,Paternity
E-00149,2013-07-31,Moving Day
E-00149,2013-11-01,Paternity
E-00149,2013-11-05,Sickness
E-00149,2013-11-07,Childcare
E-00149,2013-11-20,Parental
E-00149,2013-12-26,Moving Day
E-00149,2014-01-02,Sickness
E-00149,2014-02-21,Compassionate
E-00149,2014-02-24,Compassionate
E-00149,2014-03-03,Paternity
E-00149,2014-04-28,Study
E-00150,2020-10-29,Emergency
E-00150,2020-11-26,Kit Day
E-00150,2021-02-22,Study
E-00150,2021-05-20,SEGRO Paid Paternity
E-00150,2021-06-17,SEGRO Paid Parental
E-00150,2021-09-09,Fertility Support
E-00150,2022-04-15,Time off in Lieu
E-00150,2022-07-22,Compassionate
E-00150,2022-08-11,Kit Day
E-00150,2022-11-14,Parental
E-00150,2022-12-26,Article 188
E-00150,2023-06-02,Maternity
E-00150,2023-07-24,Compassionate
E-00150,2023-11-17,Paternity
E-00150,2024-06-07,Article 188
E-00150,2024-09-16,Kit Day
E-00150,2024-10-11,Article 188
E-00151,2022-04-15,Loyalty
E-00151,2022-07-08,Study
E-00151,2022-09-13,SEGRO Paid Parental
E-00151,2022-10-04,Study
E-00151,2023-02-09,SEGRO Paid Parental
E-00151,2023-03-22,Fertility Support
E-00151,2023-04-10,Paternity
E-00151,2023-05-11,Fertility Support
E-00151,2023-05-17,Other Special
E-00151,2023-07-31,Compassionate
E-00151,2024-01-10,Paternity
E-00151,2024-04-02,Compassionate
E-00151,2024-07-31,Kit Day
E-00151,2024-08-06,Emergency
E-00151,2024-10-09,Compassionate
E-00151,2024-12-04,Article 188
E-00151,2024-12-06,Compassionate
E-00151,2024-12-25,Unpaid
E-00151,2025-01-20,Ex-Festività
E-00151,2025-03-03,Other Special
E-00151,2025-03-17,Paternity
E-00151,2025-03-18,Paternity
E-00151,2025-04-23,SEGRO Paid Parental
E-00152,2005-01-18,SEGRO Paid Parental
E-00152,2005-02-10,Emergency
E-00152,2005-06-10,Other Special
E-00152,2005-07-14,Dependants
E-00152,2005-07-20,Loyalty
E-00152,2005-08-08,Dependants
E-00152,2005-08-12,Fertility Support
E-00152,2005-08-29,Compassionate
E-00152,2005-09-02,Parental
E-00152,2005-09-23,Time off in Lieu
E-00152,2005-12-05,Moving Day
E-00152,2006-01-05,Unpaid
E-00152,2006-04-20,Paternity
E-00152,2006-06-13,SEGRO Paid Paternity
E-00152,2006-07-11,Emergency
E-00152,2006-07-17,Study
E-00152,2006-07-21,Other Special
E-00152,2006-08-02,Loyalty
E-00152,2006-09-07,Compassionate
E-00152,2006-09-13,Emergency
E-00152,2006-09-14,Loyalty
E-00152,2006-10-17,SEGRO Paid Paternity
E-00152,2006-11-30,Compassionate
E-00152,2006-12-07,Article 188
E-00152,2007-01-09,Article 188
E-00152,2007-01-10,Emergency
E-00152,2007-01-11,Ex-Festività
E-00152,2007-01-24,Article 188
E-00152,2007-03-23,Flexible Personal Leave
E-00152,2007-06-26,SEGRO Paid Parental
E-00152,2007-07-04,Study
E-00152,2007-07-09,SEGRO Paid Parental
E-00152,2007-10-01,Ex-Festività
E-00152,2007-11-08,Unpaid
E-00152,2007-11-22,Emergency
E-00152,2007-12-18,Flexible Personal Leave
E-00152,2007-12-19,Kit Day
E-00152,2008-01-22,Study
E-00152,2008-02-21,Emergency
E-00152,2008-03-03,Other Special
E-00152,2008-03-11,SEGRO Paid Paternity
E-00152,2008-04-18,Fertility Support
E-00152,2008-04-28,Childcare
E-00152,2008-05-08,Kit Day
E-00152,2008-06-04,Moving Day
E-00152,2008-06-30,Kit Day
E-00152,2008-07-18,Parental
E-00152,2008-09-08,Childcare
E-00152,2008-09-15,SEGRO Paid Parental
E-00152,2008-09-17,SEGRO Paid Paternity
E-00152,2008-09-30,Loyalty
E-00152,2008-11-11,Fertility Support
E-00152,2009-02-02,Fertility Support
E-00152,2009-03-24,Other Special
E-00152,2009-04-15,Emergency
E-00152,2009-05-27,Flexible Personal Leave
E-00152,2009-07-06,Paternity
E-00152,2009-07-07,Compassionate
E-00152,2009-07-28,Flexible Personal Leave
E-00152,2009-10-27,Parental
E-00152,2009-11-13,SEGRO Paid Parental
E-00152,2010-01-06,Paternity
E-00152,2010-01-11,SEGRO Paid Paternity
E-00152,2010-01-22,Dependants
E-00152,2010-01-25,Maternity
E-00152,2010-06-14,Other Special
E-00152,2010-07-12,Other Special
E-00152,2010-08-18,Emergency
E-00152,2010-09-09,Loyalty
E-00152,2010-10-20,Moving Day
E-00152,2010-10-21,Loyalty
E-00152,2010-11-15,Fertility Support
E-00152,2010-12-08,SEGRO Paid Paternity
E-00152,2011-01-04,Time off in Lieu
E-00152,2011-01-26,Emergency
E-00152,2011-01-27,Emergency
E-00152,2011-03-28,SEGRO Paid Parental
E-00152,2011-03-30,Unpaid
E-00152,2011-04-25,Sickness
E-00152,2011-04-29,Parental
E-00152,2011-05-18,Other Special
E-00152,2011-07-21,Study
E-00152,2011-07-25,Kit Day
E-00152,2011-11-23,Compassionate
E-00152,2012-02-01,Compassionate
E-00152,2012-02-29,Paternity
E-00152,2012-05-15,SEGRO Paid Paternity
E-00152,2012-06-20,Loyalty
E-00152,2012-07-19,Kit Day
E-00152,2012-07-26,Childcare
E-00152,2012-10-11,Emergency
E-00152,2013-01-30,Ex-Festività
E-00152,2013-03-19,Maternity
E-00152,2013-03-22,Other Special
E-00152,2013-04-01,Loyalty
E-00152,2013-05-08,Emergency
E-00152,2013-05-16,Emergency
E-00152,2013-07-09,Moving Day
E-00152,2013-08-13,Loyalty
E-00152,2013-09-02,Maternity
E-00152,2013-09-09,SEGRO Paid Paternity
E-00152,2013-10-04,Flexible Personal Leave
E-00152,2013-11-13,Maternity
E-00152,2014-01-15,Maternity
E-00152,2014-01-23,Compassionate
E-00152,2014-04-11,Emergency
E-00152,2014-05-21,Study
E-00152,2014-05-29,Flexible Personal Leave
E-00152,2014-06-10,Moving Day
E-00152,2014-06-17,Emergency
E-00152,2014-07-14,Other Special
E-00152,2014-08-01,Loyalty
E-00152,2014-09-22,Emergency
E-00152,2014-09-24,Flexible Personal Leave
E-00152,2014-12-19,SEGRO Paid Paternity
E-00152,2015-04-13,Kit Day
E-00152,2015-08-27,Fertility Support
E-00152,2015-09-14,Article 188
E-00152,2015-09-23,Unpaid
E-00152,2015-10-02,SEGRO Paid Paternity
E-00152,2015-10-14,Maternity
E-00152,2016-02-26,SEGRO Paid Paternity
E-00152,2016-04-14,Article 188
E-00152,2016-05-17,Kit Day
E-00152,2016-06-01,Paternity
E-00152,2016-06-08,Emergency
E-00152,2016-06-24,Flexible Personal Leave
E-00152,2016-07-11,Moving Day
E-00152,2016-08-04,Kit Day
E-00152,2016-08-31,Moving Day
E-00152,2016-09-14,SEGRO Paid Paternity
E-00152,2016-09-16,Loyalty
E-00152,2016-10-26,Sickness
E-00152,2016-11-18,Flexible Personal Leave
E-00152,2016-11-22,Other Special
E-00152,2016-11-25,Kit Day
E-00152,2017-02-13,Other Special
E-00152,2017-02-27,Parental
E-00152,2017-03-14,Study
E-00152,2017-04-21,Sickness
E-00152,2017-06-20,Loyalty
E-00152,2017-06-26,Moving Day
E-00152,2017-09-27,Maternity
E-00152,2017-11-07,Compassionate
E-00152,2017-11-10,Paternity
E-00152,2017-11-30,Loyalty
E-00152,2018-02-20,Flexible Personal Leave
E-00152,2018-03-06,Maternity
E-00152,2018-03-19,SEGRO Paid Parental
E-00152,2018-04-23,Sickness
E-00152,2018-05-07,Loyalty
E-00152,2018-05-21,Dependants
E-00152,2018-07-03,Maternity
E-00152,2018-07-25,Moving Day
E-00152,2018-07-30,Moving Day
E-00152,2018-08-02,Flexible Personal Leave
E-00152,2018-08-20,Maternity
E-00152,2018-09-03,Emergency
E-00152,2018-09-10,Sickness
E-00152,2018-09-11,Other Special
E-00152,2018-10-31,Compassionate
E-00152,2018-11-26,Childcare
E-00152,2018-12-11,SEGRO Paid Parental
E-00152,2018-12-14,Sickness
E-00152,2019-01-22,Other Special
E-00152,2019-01-24,Sickness
E-00152,2019-02-22,Moving Day
E-00152,2019-03-27,Moving Day
E-00152,2019-04-02,Emergency
E-00152,2019-05-01,Loyalty
E-00152,2019-05-21,Parental
E-00152,2019-05-28,Flexible Personal Leave
E-00152,2019-06-07,SEGRO Paid Parental
E-00152,2019-07-08,Loyalty
E-00152,2019-07-26,Article 188
E-00152,2019-08-23,Moving Day
E-00152,2019-12-05,Kit Day
E-00152,2019-12-26,Emergency
E-00152,2019-12-30,SEGRO Paid Paternity
E-00152,2020-01-01,Compassionate
E-00152,2020-01-13,Moving Day
E-00152,2020-01-30,SEGRO Paid Parental
E-00152,2020-03-13,Time off in Lieu
E-00152,2020-05-11,Ex-Festività
E-00152,2020-06-12,Compassionate
E-00152,2020-07-23,SEGRO Paid Paternity
E-00152,2020-08-11,Emergency
E-00152,2020-09-03,Childcare
E-00152,2020-11-10,Study
E-00152,2020-12-17,Study
E-00152,2020-12-18,Fertility Support
E-00152,2021-01-01,Sickness
E-00152,2021-01-20,Kit Day
E-00152,2021-02-18,Sickness
E-00152,2021-02-19,Dependants
E-00152,2021-03-23,Emergency
E-00152,2021-06-03,Loyalty
E-00152,2021-06-23,Kit Day
E-00152,2021-09-20,Moving Day
E-00152,2021-10-06,Article 188
E-00152,2021-12-23,Compassionate
E-00152,2022-03-01,Maternity
E-00152,2022-03-08,Study
E-00152,2022-03-23,Compassionate
E-00152,2022-04-06,Kit Day
E-00152,2022-07-22,Loyalty
E-00152,2022-07-29,Parental
E-00152,2022-08-04,Sickness
E-00152,2022-09-22,Dependants
E-00152,2022-09-29,Article 188
E-00152,2022-12-26,Moving Day
E-00152,2023-01-11,Flexible Personal Leave
E-00152,2023-03-03,Emergency
E-00152,2023-03-28,Sickness
E-00152,2023-03-30,Dependants
E-00152,2023-04-18,Kit Day
E-00152,2023-05-02,Loyalty
E-00152,2023-06-16,Fertility Support
E-00152,2023-07-19,Paternity
E-00152,2023-11-06,Emergency
E-00152,2023-12-11,Loyalty
E-00152,2024-01-16,Other Special
E-00152,2024-01-26,Other Special
E-00152,2024-01-29,Emergency
E-00152,2024-03-22,Emergency
E-00152,2024-04-12,SEGRO Paid Parental
E-00152,2024-04-30,Moving Day
E-00152,2024-07-03,Fertility Support
E-00152,2024-08-16,Other Special
E-00152,2024-08-23,Compassionate
E-00152,2024-09-19,Kit Day
E-00152,2024-09-23,Emergency
E-00152,2024-09-24,Loyalty
E-00152,2024-10-11,SEGRO Paid Parental
E-00152,2024-10-24,Article 188
E-00152,2024-11-04,Compassionate
E-00152,2024-11-25,Paternity
E-00152,2025-03-10,Unpaid
E-00152,2025-03-14,Dependants
E-00153,2015-01-07,Other Special
E-00153,2015-01-15,SEGRO Paid Paternity
E-00153,2015-01-19,Dependants
E-00153,2015-02-03,Paternity
E-00153,2015-02-16,Moving Day
E-00153,2015-04-02,Kit Day
E-00153,2015-04-21,Sickness
E-00153,2015-04-29,Other Special
E-00153,2015-06-22,SEGRO Paid Paternity
E-00153,2015-06-26,Moving Day
E-00153,2015-07-24,SEGRO Paid Paternity
E-00153,2015-08-13,Kit Day
E-00153,2015-08-28,SEGRO Paid Paternity
E-00153,2015-09-18,Emergency
E-00153,2015-09-28,SEGRO Paid Paternity
E-00153,2015-11-16,Maternity
E-00153,2015-11-19,Maternity
E-00153,2015-11-25,Compassionate
E-00153,2015-12-04,Article 188
E-00153,2015-12-08,Study
E-00153,2015-12-25,Article 188
E-00153,2015-12-30,Article 188
E-00153,2016-01-04,Maternity
E-00153,2016-01-26,Parental
E-00153,2016-01-28,Compassionate
E-00153,2016-02-08,Time off in Lieu
E-00153,2016-03-03,Unpaid
E-00153,2016-03-14,Article 188
E-00153,2016-04-11,Childcare
E-00153,2016-04-19,Other Special
E-00153,2016-05-06,SEGRO Paid Paternity
E-00153,2016-06-21,Article 188
E-00153,2016-06-22,Flexible Personal Leave
E-00153,2016-07-19,Study
E-00153,2016-08-01,Kit Day
E-00153,2016-09-28,Parental
E-00153,2016-09-29,Maternity
E-00153,2016-10-19,Article 188
E-00153,2016-11-02,Dependants
E-00153,2016-11-15,Article 188
E-00153,2016-12-05,Unpaid
E-00153,2016-12-28,Fertility Support
E-00153,2017-01-11,Article 188
E-00153,2017-02-01,Other Special
E-00153,2017-02-09,Parental
E-00153,2017-03-06,SEGRO Paid Paternity
E-00153,2017-03-09,Ex-Festività
E-00153,2017-03-16,Dependants
E-00153,2017-03-17,Paternity
E-00153,2017-03-28,Emergency
E-00153,2017-03-29,SEGRO Paid Parental
E-00153,2017-04-11,Compassionate
E-00153,2017-06-05,Emergency
E-00153,2017-06-20,Emergency
E-00153,2017-07-07,Article 188
E-00153,2017-08-02,Article 188
E-00153,2017-08-14,Article 188
E-00153,2017-08-24,Sickness
E-00153,2017-09-08,Maternity
E-00153,2017-09-12,Compassionate
E-00153,2017-10-10,Unpaid
E-00153,2017-11-13,Study
E-00153,2017-11-29,Parental
E-00153,2017-12-08,Other Special
E-00153,2017-12-29,Unpaid
E-00153,2018-01-01,Parental
E-00153,2018-01-11,SEGRO Paid Paternity
E-00153,2018-02-20,Emergency
E-00153,2018-03-08,Article 188
E-00153,2018-03-26,Article 188
E-00153,2018-04-12,Compassionate
E-00153,2018-05-29,Article 188
E-00153,2018-06-28,Moving Day
E-00153,2018-07-19,Compassionate
E-00153,2018-07-30,SEGRO Paid Paternity
E-00153,2018-08-10,SEGRO Paid Parental
E-00153,2018-08-30,Kit Day
E-00153,2018-08-31,Emergency
E-00153,2018-10-11,Compassionate
E-00153,2018-10-23,Emergency
E-00153,2018-12-10,Flexible Personal Leave
E-00153,2018-12-21,Unpaid
E-00153,2018-12-28,Compassionate
E-00153,2018-12-31,Study
E-00153,2019-01-18,Time off in Lieu
E-00153,2019-02-14,Emergency
E-00153,2019-02-27,Fertility Support
E-00153,2019-03-19,Emergency
E-00153,2019-04-04,Loyalty
E-00153,2019-04-05,Emergency
E-00153,2019-04-24,Article 188
E-00153,2019-04-30,Sickness
E-00153,2019-06-03,Maternity
E-00153,2019-06-06,Loyalty
E-00153,2019-06-14,Paternity
E-00153,2019-07-29,Emergency
E-00153,2019-08-05,Maternity
E-00153,2019-08-29,Kit Day
E-00153,2019-09-10,Article 188
E-00153,2019-10-01,Emergency
E-00153,2019-12-10,Compassionate
E-00153,2019-12-18,Parental
E-00153,2020-01-30,Fertility Support
E-00153,2020-02-06,Loyalty
E-00153,2020-02-14,Article 188
E-00153,2020-02-27,Time off in Lieu
E-00153,2020-04-09,Kit Day
E-00153,2020-04-13,Other Special
E-00153,2020-04-23,Study
E-00153,2020-04-28,Article 188
E-00153,2020-06-03,Article 188
E-00153,2020-06-11,Parental
E-00153,2020-06-19,Compassionate
E-00153,2020-06-25,Compassionate
E-00153,2020-09-01,Other Special
E-00153,2020-09-02,Flexible Personal Leave
E-00153,2020-09-16,Sickness
E-00153,2020-09-18,Other Special
E-00153,2020-10-21,SEGRO Paid Paternity
E-00153,2020-11-05,Time off in Lieu
E-00153,2020-12-23,Emergency
E-00153,2021-02-02,Kit Day
E-00153,2021-03-24,SEGRO Paid Paternity
E-00153,2021-04-22,Emergency
E-00153,2021-05-04,Parental
E-00153,2021-05-13,Emergency
E-00153,2021-05-21,Compassionate
E-00153,2021-06-10,Paternity
E-00153,2021-06-29,Moving Day
E-00153,2021-07-05,Emergency
E-00153,2021-07-26,Childcare
E-00153,2021-08-02,Time off in Lieu
E-00153,2021-08-06,Time off in Lieu
E-00153,2021-08-24,SEGRO Paid Paternity
E-00153,2021-09-06,SEGRO Paid Parental
E-00153,2021-09-22,Parental
E-00153,2021-09-29,SEGRO Paid Parental
E-00153,2021-10-01,Unpaid
E-00153,2021-10-29,SEGRO Paid Paternity
E-00153,2021-11-05,SEGRO Paid Paternity
E-00153,2021-11-09,Paternity
E-00153,2021-11-12,Kit Day
E-00153,2021-11-22,Moving Day
E-00153,2021-11-25,Fertility Support
E-00153,2021-12-07,Moving Day
E-00153,2021-12-15,SEGRO Paid Parental
E-00153,2022-02-17,Dependants
E-00153,2022-04-07,Emergency
E-00153,2022-07-12,Loyalty
E-00153,2022-07-14,Unpaid
E-00153,2022-07-25,Emergency
E-00153,2022-07-26,Paternity
E-00153,2022-08-03,SEGRO Paid Parental
E-00153,2022-08-05,Maternity
E-00153,2022-09-14,Loyalty
E-00153,2022-10-18,Other Special
E-00153,2022-10-25,Loyalty
E-00153,2022-11-11,Study
E-00153,2022-11-17,Kit Day
E-00153,2022-12-26,Ex-Festività
E-00153,2023-01-19,SEGRO Paid Paternity
E-00153,2023-02-06,Dependants
E-00153,2023-03-08,Flexible Personal Leave
E-00153,2023-05-01,Ex-Festività
E-00153,2023-06-26,Paternity
E-00153,2023-06-30,Sickness
E-00153,2023-07-07,Emergency
E-00153,2023-07-24,SEGRO Paid Parental
E-00153,2023-08-14,Ex-Festività
E-00153,2023-08-15,Article 188
E-00153,2023-08-18,SEGRO Paid Parental
E-00153,2023-09-12,Other Special
E-00153,2023-09-28,Study
E-00153,2023-11-23,Paternity
E-00153,2023-11-24,Kit Day
E-00153,2023-11-28,Sickness
E-00153,2023-12-01,Kit Day
E-00153,2024-01-15,Time off in Lieu
E-00153,2024-02-21,Paternity
E-00153,2024-02-23,Other Special
E-00153,2024-03-28,Maternity
E-00153,2024-03-29,Article 188
E-00153,2024-04-10,Article 188
E-00153,2024-05-14,Other Special
E-00153,2024-05-15,Flexible Personal Leave
E-00153,2024-05-22,Dependants
E-00153,2024-06-07,Time off in Lieu
E-00153,2024-06-11,Loyalty
E-00153,2024-07-30,Time off in Lieu
E-00153,2024-08-19,SEGRO Paid Paternity
E-00153,2024-08-27,Paternity
E-00153,2024-09-09,Childcare
E-00153,2024-09-12,Article 188
E-00153,2024-09-13,Paternity
E-00153,2024-09-25,Childcare
E-00153,2024-10-16,Compassionate
E-00153,2024-10-28,Kit Day
E-00153,2024-10-29,Compassionate
E-00153,2025-01-16,SEGRO Paid Paternity
E-00153,2025-03-07,Paternity
E-00153,2025-04-14,Emergency
E-00153,2025-04-15,Other Special
E-00153,2025-05-21,Unpaid
E-00154,2018-04-17,Loyalty
E-00154,2018-05-03,Loyalty
E-00154,2018-05-23,Childcare
E-00154,2018-06-04,Kit Day
E-00154,2018-06-25,SEGRO Paid Parental
E-00154,2018-07-04,Moving Day
E-00154,2018-08-01,Fertility Support
E-00154,2018-08-20,Fertility Support
E-00154,2018-08-23,Parental
E-00154,2018-08-30,Sickness
E-00154,2018-11-01,Emergency
E-00154,2018-11-08,Study
E-00155,2024-09-17,SEGRO Paid Paternity
E-00155,2024-10-15,Kit Day
E-00155,2024-10-18,Fertility Support
E-00155,2024-12-26,Compassionate
E-00155,2025-02-07,Flexible Personal Leave
E-00155,2025-02-12,Article 188
E-00155,2025-02-27,Paternity
E-00155,2025-03-18,Moving Day
E-00155,2025-04-09,Moving Day
E-00155,2025-04-21,Dependants
E-00155,2025-04-23,Maternity
E-00155,2025-04-25,Other Special
E-00155,2025-05-07,SEGRO Paid Parental
E-00156,2019-09-20,Parental
E-00156,2020-03-05,Article 188
E-00156,2020-05-15,Compassionate
E-00156,2020-06-01,Dependants
E-00156,2020-07-10,Emergency
E-00156,2020-10-22,Maternity
E-00156,2021-01-21,Emergency
E-00156,2021-02-10,Paternity
E-00156,2021-04-21,Paternity
E-00156,2021-06-29,Compassionate
E-00156,2021-09-03,Parental
E-00156,2021-09-21,Sickness
E-00156,2021-10-13,SEGRO Paid Paternity
E-00156,2022-02-28,Flexible Personal Leave
E-00156,2022-06-09,Other Special
E-00156,2022-07-08,Parental
E-00156,2023-01-09,Loyalty
E-00156,2023-02-23,Other Special
E-00156,2023-05-01,Study
E-00156,2023-08-07,Maternity
E-00156,2023-10-19,SEGRO Paid Parental
E-00156,2023-12-08,Fertility Support
E-00156,2024-01-01,Parental
E-00156,2024-05-01,Parental
E-00156,2025-04-01,Other Special
E-00156,2025-05-27,SEGRO Paid Paternity
E-00157,2014-08-22,Study
E-00157,2014-11-19,Article 188
E-00157,2014-12-10,Time off in Lieu
E-00157,2015-01-15,Paternity
E-00157,2015-02-03,SEGRO Paid Paternity
E-00157,2015-02-26,Parental
E-00157,2015-04-28,Paternity
E-00157,2015-05-12,Fertility Support
E-00157,2015-07-09,Flexible Personal Leave
E-00157,2015-08-20,Paternity
E-00157,2015-12-11,Other Special
E-00157,2015-12-14,Unpaid
E-00157,2016-03-08,SEGRO Paid Paternity
E-00157,2016-03-28,Study
E-00157,2016-04-04,Childcare
E-00157,2016-04-22,Sickness
E-00157,2016-04-25,Paternity
E-00157,2016-05-23,Compassionate
E-00157,2016-05-30,Article 188
E-00157,2016-06-28,Maternity
E-00157,2016-07-28,Emergency
E-00157,2016-08-12,Time off in Lieu
E-00157,2016-09-05,Maternity
E-00157,2016-09-13,Fertility Support
E-00157,2016-12-09,SEGRO Paid Paternity
E-00158,2016-02-10,Kit Day
E-00158,2016-02-19,Flexible Personal Leave
E-00158,2016-03-23,Article 188
E-00158,2016-04-04,SEGRO Paid Parental
E-00158,2016-04-15,Paternity
E-00158,2016-05-27,SEGRO Paid Parental
E-00158,2016-05-30,Other Special
E-00158,2016-06-08,Maternity
E-00158,2016-06-13,Fertility Support
E-00158,2016-07-13,Article 188
E-00158,2016-07-18,Fertility Support
E-00158,2016-08-02,Sickness
E-00158,2016-08-25,Study
E-00158,2016-09-08,Fertility Support
E-00158,2016-09-28,Maternity
E-00158,2016-10-31,Other Special
E-00158,2016-11-10,SEGRO Paid Paternity
E-00158,2016-11-21,SEGRO Paid Paternity
E-00158,2016-12-27,SEGRO Paid Paternity
E-00158,2017-01-04,Fertility Support
E-00158,2017-01-26,Emergency
E-00158,2017-02-16,Fertility Support
E-00158,2017-04-21,SEGRO Paid Parental
E-00158,2017-06-27,Parental
E-00158,2017-07-25,Paternity
E-00158,2017-08-25,Unpaid
E-00158,2017-09-11,Moving Day
